system:index,COAST,DIST_MAIN,DIST_SINK,Date,ENDO,HYBAS_ID,MAIN_BAS,NEXT_DOWN,NEXT_SINK,ORDER,PFAF_ID,SORT,SUB_AREA,UP_AREA,containedIn,max,mean,median,min,.geo
20060401_20060430_000000000000000000b4,0,793.3,793.3,2006-04-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,13.187006950378418,12.52622904799517,12.571410179138176,11.942007064819336,
20060401_20060430_0000000000000000007f,0,0.0,0.0,2006-04-01,0,7040014930,7040014930,0,7040014930,1,7821,29,12236.9,651407.2,true,9.907273292541504,9.35755959443311,9.307687759399414,8.408639907836914,
20060501_20060531_00000000000000000080,0,110.2,110.2,2006-05-01,0,7040394690,7040014930,7040014930,7040014930,1,7823,30,11295.1,610224.8,true,6.812236785888672,6.332403295975468,6.354279518127441,5.880634307861328,
20060501_20060531_00000000000000000081,0,285.3,285.3,2006-05-01,0,7040395190,7040014930,7040394690,7040014930,1,7825,32,40842.7,571393.9,true,8.823633193969727,7.470350515941733,7.402972698211669,6.776803493499756,
20060501_20060531_00000000000000000082,0,490.0,490.0,2006-05-01,0,7040379310,7040014930,7040395190,7040014930,1,7827,35,50865.5,260938.7,true,8.423014640808105,7.747933965667945,7.6830058097839355,7.095310211181641,
20060501_20060531_00000000000000000083,0,793.5,793.5,2006-05-01,0,7040388740,7040014930,7040379310,7040014930,1,7829,37,191669.7,191669.7,true,10.628057479858398,9.670027253871543,9.826481819152832,7.623368740081787,
20060501_20060531_000000000000000000b1,0,110.3,110.3,2006-05-01,0,7040394680,7040014930,7040014930,7040014930,2,7822,31,28949.1,28949.1,true,7.864384651184082,6.304116220953004,6.367924690246582,5.401759624481201,
20060501_20060531_000000000000000000b2,0,285.4,285.4,2006-05-01,0,7040395340,7040014930,7040394690,7040014930,2,7824,33,27728.4,27728.4,true,8.823633193969727,7.448051598064812,7.402972698211671,6.354279518127441,
20060501_20060531_000000000000000000b3,0,489.9,489.9,2006-05-01,0,7040379430,7040014930,7040395190,7040014930,2,7826,34,269628.2,269628.2,true,8.423014640808105,7.583047090166867,7.598880184996343,6.0559773445129395,
20060501_20060531_000000000000000000b4,0,793.3,793.3,2006-05-01,0,7040388580,7040014930,7040379310,7040014930,2,7828,36,36185.5,36186.1,true,10.053296089172363,8.85302371024842,9.209250450134276,7.6830058097839355,
